External_Id__c,ArticleNumber__c,CreatedDate__c,Owner.External_Id__c,PublishStatus__c,IsLatestVersion__c,IsVisibleInApp__c,IsVisibleInCsp__c,IsVisibleInPkb__c,IsVisibleInPrm__c,KCSArticle__ka.External_Id__c,Title__c,VersionNumber__c,Language__c
W_KCSArticleVersion.314,314,2017-03-06 00:00:00,W_Services_User.18,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.314,Automotive,1,en_US
W_KCSArticleVersion.315,315,2016-12-22 00:00:00,W_Services_User.14,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.315,Computers,1,en_US
W_KCSArticleVersion.316,316,2017-02-22 00:00:00,W_Services_User.12,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.316,Grocery,1,en_US
W_KCSArticleVersion.317,317,2016-11-19 00:00:00,W_Services_User.6,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.317,Tools,1,en_US
W_KCSArticleVersion.318,318,2017-01-14 00:00:00,W_Services_User.1,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.318,Shoes,1,en_US
W_KCSArticleVersion.319,319,2017-01-05 00:00:00,W_Services_User.16,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.319,Computers,1,en_US
W_KCSArticleVersion.320,320,2017-03-12 00:00:00,W_Services_User.11,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.320,Home,1,en_US
W_KCSArticleVersion.321,321,2017-02-05 00:00:00,W_Services_User.6,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.321,Home,1,en_US
W_KCSArticleVersion.322,322,2016-10-14 00:00:00,W_Services_User.19,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.322,Baby,1,en_US
W_KCSArticleVersion.323,323,2017-02-09 00:00:00,W_Services_User.3,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.323,Toys,1,en_US
W_KCSArticleVersion.324,324,2016-10-12 00:00:00,W_Services_User.17,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.324,Tools,1,en_US
W_KCSArticleVersion.325,325,2017-04-10 00:00:00,W_Services_User.5,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.325,Outdoors,1,en_US
W_KCSArticleVersion.326,326,2017-01-08 00:00:00,W_Services_User.19,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.326,Industrial,1,en_US
W_KCSArticleVersion.327,327,2016-07-29 00:00:00,W_Services_User.10,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.327,Books,1,en_US
W_KCSArticleVersion.328,328,2016-10-22 00:00:00,W_Services_User.15,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.328,Computers,1,en_US
W_KCSArticleVersion.329,329,2016-11-17 00:00:00,W_Services_User.9,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.329,Health,1,en_US
W_KCSArticleVersion.330,330,2016-04-12 00:00:00,W_Services_User.19,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.330,Industrial,1,en_US
W_KCSArticleVersion.331,331,2016-07-16 00:00:00,W_Services_User.10,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.331,Games,1,en_US
W_KCSArticleVersion.332,332,2016-09-25 00:00:00,W_Services_User.2,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.332,Computers,1,en_US
W_KCSArticleVersion.333,333,2017-01-07 00:00:00,W_Services_User.2,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.333,Clothing,1,en_US
W_KCSArticleVersion.334,334,2016-06-05 00:00:00,W_Services_User.1,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.334,Books,1,en_US
W_KCSArticleVersion.335,335,2016-09-21 00:00:00,W_Services_User.4,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.335,Kids,1,en_US
W_KCSArticleVersion.336,336,2016-12-05 00:00:00,W_Services_User.15,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.336,Movies,1,en_US
W_KCSArticleVersion.337,337,2016-06-25 00:00:00,W_Services_User.4,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.337,Movies,1,en_US
W_KCSArticleVersion.338,338,2016-11-07 00:00:00,W_Services_User.15,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.338,Shoes,1,en_US
W_KCSArticleVersion.339,339,2016-10-06 00:00:00,W_Services_User.6,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.339,Jewelery,1,en_US
W_KCSArticleVersion.340,340,2017-01-14 00:00:00,W_Services_User.2,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.340,Health,1,en_US
W_KCSArticleVersion.341,341,2016-12-19 00:00:00,W_Services_User.17,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.341,Automotive,1,en_US
W_KCSArticleVersion.342,342,2017-02-04 00:00:00,W_Services_User.9,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.342,Automotive,1,en_US
W_KCSArticleVersion.343,343,2016-09-02 00:00:00,W_Services_User.7,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.343,Movies,1,en_US
W_KCSArticleVersion.344,344,2016-07-11 00:00:00,W_Services_User.15,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.344,Computers,1,en_US
W_KCSArticleVersion.345,345,2016-06-09 00:00:00,W_Services_User.11,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.345,Jewelery,1,en_US
W_KCSArticleVersion.346,346,2017-03-03 00:00:00,W_Services_User.16,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.346,Garden,1,en_US
W_KCSArticleVersion.347,347,2017-03-21 00:00:00,W_Services_User.17,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.347,Computers,1,en_US
W_KCSArticleVersion.348,348,2016-10-13 00:00:00,W_Services_User.13,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.348,Outdoors,1,en_US
W_KCSArticleVersion.349,349,2016-08-01 00:00:00,W_Services_User.4,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.349,Beauty,1,en_US
W_KCSArticleVersion.350,350,2016-05-21 00:00:00,W_Services_User.15,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.350,Toys,1,en_US
W_KCSArticleVersion.351,351,2016-04-20 00:00:00,W_Services_User.4,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.351,Shoes,1,en_US
W_KCSArticleVersion.352,352,2016-10-24 00:00:00,W_Services_User.12,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.352,Movies,1,en_US
W_KCSArticleVersion.353,353,2017-01-04 00:00:00,W_Services_User.9,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.353,Baby,1,en_US
W_KCSArticleVersion.354,354,2016-08-21 00:00:00,W_Services_User.8,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.354,Industrial,1,en_US
W_KCSArticleVersion.355,355,2016-08-17 00:00:00,W_Services_User.6,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.355,Kids,1,en_US
W_KCSArticleVersion.356,356,2016-12-10 00:00:00,W_Services_User.4,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.356,Baby,1,en_US
W_KCSArticleVersion.357,357,2016-12-22 00:00:00,W_Services_User.2,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.357,Clothing,1,en_US
W_KCSArticleVersion.358,358,2016-12-27 00:00:00,W_Services_User.5,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.358,Toys,1,en_US
W_KCSArticleVersion.359,359,2017-02-12 00:00:00,W_Services_User.7,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.359,Clothing,1,en_US
W_KCSArticleVersion.360,360,2016-06-04 00:00:00,W_Services_User.19,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.360,Baby,1,en_US
W_KCSArticleVersion.361,361,2016-12-11 00:00:00,W_Services_User.9,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.361,Baby,1,en_US
W_KCSArticleVersion.362,362,2016-07-17 00:00:00,W_Services_User.20,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.362,Beauty,1,en_US
W_KCSArticleVersion.363,363,2016-09-19 00:00:00,W_Services_User.13,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.363,Computers,1,en_US
W_KCSArticleVersion.364,364,2016-08-09 00:00:00,W_Services_User.19,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.364,Tools,1,en_US
W_KCSArticleVersion.365,365,2017-03-04 00:00:00,W_Services_User.5,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.365,Beauty,1,en_US
W_KCSArticleVersion.366,366,2017-01-18 00:00:00,W_Services_User.12,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.366,Music,1,en_US
W_KCSArticleVersion.367,367,2017-02-26 00:00:00,W_Services_User.3,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.367,Tools,1,en_US
W_KCSArticleVersion.368,368,2017-02-27 00:00:00,W_Services_User.13,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.368,Beauty,1,en_US
W_KCSArticleVersion.369,369,2017-01-12 00:00:00,W_Services_User.16,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.369,Garden,1,en_US
W_KCSArticleVersion.370,370,2017-03-06 00:00:00,W_Services_User.15,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.370,Sports,1,en_US
W_KCSArticleVersion.371,371,2016-12-13 00:00:00,W_Services_User.1,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.371,Toys,1,en_US
W_KCSArticleVersion.372,372,2017-01-17 00:00:00,W_Services_User.1,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.372,Automotive,1,en_US
W_KCSArticleVersion.373,373,2016-12-17 00:00:00,W_Services_User.5,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.373,Clothing,1,en_US
W_KCSArticleVersion.374,374,2016-10-03 00:00:00,W_Services_User.17,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.374,Computers,1,en_US
W_KCSArticleVersion.375,375,2016-11-16 00:00:00,W_Services_User.8,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.375,Home,1,en_US
W_KCSArticleVersion.376,376,2017-02-17 00:00:00,W_Services_User.17,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.376,Jewelery,1,en_US
W_KCSArticleVersion.377,377,2016-04-29 00:00:00,W_Services_User.1,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.377,Jewelery,1,en_US
W_KCSArticleVersion.378,378,2016-10-01 00:00:00,W_Services_User.19,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.378,Sports,1,en_US
W_KCSArticleVersion.379,379,2017-02-12 00:00:00,W_Services_User.2,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.379,Home,1,en_US
W_KCSArticleVersion.380,380,2016-07-26 00:00:00,W_Services_User.8,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.380,Music,1,en_US
W_KCSArticleVersion.381,381,2017-01-26 00:00:00,W_Services_User.8,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.381,Automotive,1,en_US
W_KCSArticleVersion.382,382,2016-08-13 00:00:00,W_Services_User.2,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.382,Games,1,en_US
W_KCSArticleVersion.383,383,2016-08-26 00:00:00,W_Services_User.15,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.383,Movies,1,en_US
W_KCSArticleVersion.384,384,2016-05-23 00:00:00,W_Services_User.11,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.384,Tools,1,en_US
W_KCSArticleVersion.385,385,2016-10-16 00:00:00,W_Services_User.1,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.385,Toys,1,en_US
W_KCSArticleVersion.386,386,2016-07-06 00:00:00,W_Services_User.17,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.386,Health,1,en_US
W_KCSArticleVersion.387,387,2016-04-21 00:00:00,W_Services_User.4,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.387,Kids,1,en_US
W_KCSArticleVersion.388,388,2017-03-20 00:00:00,W_Services_User.11,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.388,Music,1,en_US
W_KCSArticleVersion.389,389,2017-04-07 00:00:00,W_Services_User.8,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.389,Computers,1,en_US
W_KCSArticleVersion.390,390,2016-10-12 00:00:00,W_Services_User.9,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.390,Health,1,en_US
W_KCSArticleVersion.391,391,2016-07-17 00:00:00,W_Services_User.20,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.391,Sports,1,en_US
W_KCSArticleVersion.392,392,2016-06-06 00:00:00,W_Services_User.19,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.392,Jewelery,1,en_US
W_KCSArticleVersion.393,393,2016-07-06 00:00:00,W_Services_User.13,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.393,Sports,1,en_US
W_KCSArticleVersion.394,394,2017-02-12 00:00:00,W_Services_User.17,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.394,Home,1,en_US
W_KCSArticleVersion.395,395,2016-06-25 00:00:00,W_Services_User.18,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.395,Beauty,1,en_US
W_KCSArticleVersion.396,396,2017-03-30 00:00:00,W_Services_User.3,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.396,Computers,1,en_US
W_KCSArticleVersion.397,397,2016-09-16 00:00:00,W_Services_User.9,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.397,Beauty,1,en_US
W_KCSArticleVersion.398,398,2016-11-09 00:00:00,W_Services_User.9,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.398,Jewelery,1,en_US
W_KCSArticleVersion.399,399,2016-11-14 00:00:00,W_Services_User.4,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.399,Movies,1,en_US
W_KCSArticleVersion.400,400,2016-07-23 00:00:00,W_Services_User.19,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.400,Automotive,1,en_US
W_KCSArticleVersion.401,401,2017-01-03 00:00:00,W_Services_User.17,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.401,Health,1,en_US
W_KCSArticleVersion.402,402,2016-12-26 00:00:00,W_Services_User.14,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.402,Kids,1,en_US
W_KCSArticleVersion.403,403,2017-04-01 00:00:00,W_Services_User.6,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.403,Baby,1,en_US
W_KCSArticleVersion.404,404,2016-12-12 00:00:00,W_Services_User.14,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.404,Clothing,1,en_US
W_KCSArticleVersion.405,405,2016-12-08 00:00:00,W_Services_User.8,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.405,Toys,1,en_US
W_KCSArticleVersion.406,406,2017-02-28 00:00:00,W_Services_User.18,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.406,Kids,1,en_US
W_KCSArticleVersion.407,407,2016-08-22 00:00:00,W_Services_User.19,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.407,Industrial,1,en_US
W_KCSArticleVersion.408,408,2017-03-19 00:00:00,W_Services_User.18,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.408,Clothing,1,en_US
W_KCSArticleVersion.409,409,2016-11-09 00:00:00,W_Services_User.18,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.409,Health,1,en_US
W_KCSArticleVersion.410,410,2016-08-20 00:00:00,W_Services_User.5,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.410,Shoes,1,en_US
W_KCSArticleVersion.411,411,2016-09-25 00:00:00,W_Services_User.11,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.411,Automotive,1,en_US
W_KCSArticleVersion.412,412,2017-03-22 00:00:00,W_Services_User.9,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.412,Home,1,en_US
W_KCSArticleVersion.413,413,2016-04-29 00:00:00,W_Services_User.5,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.413,Sports,1,en_US
W_KCSArticleVersion.414,414,2017-03-31 00:00:00,W_Services_User.10,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.414,Clothing,1,en_US
W_KCSArticleVersion.415,415,2016-08-30 00:00:00,W_Services_User.15,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.415,Books,1,en_US
W_KCSArticleVersion.416,416,2017-01-29 00:00:00,W_Services_User.8,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.416,Computers,1,en_US
W_KCSArticleVersion.417,417,2016-10-20 00:00:00,W_Services_User.10,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.417,Movies,1,en_US
W_KCSArticleVersion.418,418,2016-09-15 00:00:00,W_Services_User.2,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.418,Music,1,en_US
W_KCSArticleVersion.419,419,2017-03-21 00:00:00,W_Services_User.13,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.419,Tools,1,en_US
W_KCSArticleVersion.420,420,2016-05-27 00:00:00,W_Services_User.14,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.420,Shoes,1,en_US
W_KCSArticleVersion.421,421,2016-10-02 00:00:00,W_Services_User.15,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.421,Music,1,en_US
W_KCSArticleVersion.422,422,2016-06-29 00:00:00,W_Services_User.11,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.422,Health,1,en_US
W_KCSArticleVersion.423,423,2016-09-14 00:00:00,W_Services_User.13,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.423,Grocery,1,en_US
W_KCSArticleVersion.424,424,2017-04-10 00:00:00,W_Services_User.7,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.424,Sports,1,en_US
W_KCSArticleVersion.425,425,2016-12-26 00:00:00,W_Services_User.1,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.425,Sports,1,en_US
W_KCSArticleVersion.426,426,2016-11-17 00:00:00,W_Services_User.15,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.426,Garden,1,en_US
W_KCSArticleVersion.427,427,2016-05-23 00:00:00,W_Services_User.19,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.427,Toys,1,en_US
W_KCSArticleVersion.428,428,2017-01-18 00:00:00,W_Services_User.7,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.428,Home,1,en_US
W_KCSArticleVersion.429,429,2016-08-06 00:00:00,W_Services_User.7,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.429,Movies,1,en_US
W_KCSArticleVersion.430,430,2016-12-18 00:00:00,W_Services_User.11,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.430,Games,1,en_US
W_KCSArticleVersion.431,431,2016-05-16 00:00:00,W_Services_User.13,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.431,Automotive,1,en_US
W_KCSArticleVersion.432,432,2016-10-21 00:00:00,W_Services_User.10,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.432,Beauty,1,en_US
W_KCSArticleVersion.433,433,2017-03-06 00:00:00,W_Services_User.19,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.433,Books,1,en_US
W_KCSArticleVersion.434,434,2016-12-03 00:00:00,W_Services_User.11,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.434,Sports,1,en_US
W_KCSArticleVersion.435,435,2016-04-24 00:00:00,W_Services_User.15,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.435,Toys,1,en_US
W_KCSArticleVersion.436,436,2017-03-18 00:00:00,W_Services_User.14,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.436,Movies,1,en_US
W_KCSArticleVersion.437,437,2017-03-21 00:00:00,W_Services_User.9,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.437,Sports,1,en_US
W_KCSArticleVersion.438,438,2017-04-06 00:00:00,W_Services_User.15,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.438,Beauty,1,en_US
W_KCSArticleVersion.439,439,2016-08-12 00:00:00,W_Services_User.19,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.439,Outdoors,1,en_US
W_KCSArticleVersion.440,440,2017-01-13 00:00:00,W_Services_User.8,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.440,Beauty,1,en_US
W_KCSArticleVersion.441,441,2017-02-02 00:00:00,W_Services_User.15,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.441,Clothing,1,en_US
W_KCSArticleVersion.442,442,2016-09-21 00:00:00,W_Services_User.8,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.442,Toys,1,en_US
W_KCSArticleVersion.443,443,2016-05-12 00:00:00,W_Services_User.12,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.443,Health,1,en_US
W_KCSArticleVersion.444,444,2016-06-05 00:00:00,W_Services_User.2,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.444,Tools,1,en_US
W_KCSArticleVersion.445,445,2017-03-12 00:00:00,W_Services_User.9,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.445,Home,1,en_US
W_KCSArticleVersion.446,446,2016-08-05 00:00:00,W_Services_User.18,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.446,Beauty,1,en_US
W_KCSArticleVersion.447,447,2016-07-08 00:00:00,W_Services_User.11,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.447,Jewelery,1,en_US
W_KCSArticleVersion.448,448,2017-03-02 00:00:00,W_Services_User.12,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.448,Garden,1,en_US
W_KCSArticleVersion.449,449,2016-10-04 00:00:00,W_Services_User.19,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.449,Outdoors,1,en_US
W_KCSArticleVersion.450,450,2016-05-22 00:00:00,W_Services_User.1,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.450,Music,1,en_US
W_KCSArticleVersion.451,451,2017-01-22 00:00:00,W_Services_User.18,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.451,Toys,1,en_US
W_KCSArticleVersion.452,452,2016-05-30 00:00:00,W_Services_User.14,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.452,Beauty,1,en_US
W_KCSArticleVersion.453,453,2016-05-26 00:00:00,W_Services_User.3,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.453,Sports,1,en_US
W_KCSArticleVersion.454,454,2016-06-22 00:00:00,W_Services_User.3,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.454,Industrial,1,en_US
W_KCSArticleVersion.455,455,2017-01-11 00:00:00,W_Services_User.17,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.455,Automotive,1,en_US
W_KCSArticleVersion.456,456,2016-07-21 00:00:00,W_Services_User.19,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.456,Music,1,en_US
W_KCSArticleVersion.457,457,2016-07-15 00:00:00,W_Services_User.9,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.457,Sports,1,en_US
W_KCSArticleVersion.458,458,2016-04-29 00:00:00,W_Services_User.9,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.458,Books,1,en_US
W_KCSArticleVersion.459,459,2016-06-14 00:00:00,W_Services_User.2,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.459,Beauty,1,en_US
W_KCSArticleVersion.460,460,2016-07-29 00:00:00,W_Services_User.7,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.460,Sports,1,en_US
W_KCSArticleVersion.461,461,2017-02-15 00:00:00,W_Services_User.11,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.461,Beauty,1,en_US
W_KCSArticleVersion.462,462,2016-06-21 00:00:00,W_Services_User.14,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.462,Clothing,1,en_US
W_KCSArticleVersion.463,463,2016-10-25 00:00:00,W_Services_User.13,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.463,Clothing,1,en_US
W_KCSArticleVersion.464,464,2016-09-25 00:00:00,W_Services_User.6,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.464,Home,1,en_US
W_KCSArticleVersion.465,465,2017-04-03 00:00:00,W_Services_User.15,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.465,Movies,1,en_US
W_KCSArticleVersion.466,466,2017-02-22 00:00:00,W_Services_User.15,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.466,Movies,1,en_US
W_KCSArticleVersion.467,467,2016-10-03 00:00:00,W_Services_User.2,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.467,Beauty,1,en_US
W_KCSArticleVersion.468,468,2017-03-04 00:00:00,W_Services_User.20,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.468,Beauty,1,en_US
W_KCSArticleVersion.469,469,2017-03-04 00:00:00,W_Services_User.9,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.469,Baby,1,en_US
W_KCSArticleVersion.470,470,2016-07-19 00:00:00,W_Services_User.20,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.470,Industrial,1,en_US
