External_Id__c,AtCapacityDuration__c,AverageCapacity__c,ConfiguredCapacity__c,CreatedDate__c,IdleDuration__c,IsAway__c,IsCurrentState__c,StatusDuration__c,StatusStartDate__c,StatusEndDate__c,Owner.External_Id__c,User.External_Id__c,ServicePresenceStatus.DeveloperName
W_UserServicePresence.306,616,122,175,2016-09-15 17:06:22,571,true,false,301,2016-12-04 05:13:48,2016-12-04 05:18:49,W_Services_User.16,W_Services_User.16,Busy_Training
W_UserServicePresence.307,128,312,553,2016-10-09 07:07:39,275,false,true,61,2017-03-13 10:26:18,2017-03-13 10:27:19,W_Services_User.8,W_Services_User.8,Busy_Lunch
W_UserServicePresence.308,174,45,371,2016-12-22 13:48:34,38,false,true,322,2016-07-09 05:55:01,2016-07-09 06:00:23,W_Services_User.8,W_Services_User.8,Available_LiveMessage
W_UserServicePresence.309,589,402,162,2017-02-07 08:57:49,173,true,false,491,2017-01-05 17:04:25,2017-01-05 17:12:36,W_Services_User.3,W_Services_User.3,Online
W_UserServicePresence.310,702,50,331,2017-02-14 03:47:39,36,false,true,414,2016-11-13 13:31:01,2016-11-13 13:37:55,W_Services_User.18,W_Services_User.18,Busy_Lunch
W_UserServicePresence.311,785,88,519,2017-02-04 08:57:26,374,true,true,600,2017-03-11 09:44:05,2017-03-11 09:54:05,W_Services_User.3,W_Services_User.3,Busy
W_UserServicePresence.312,40,395,334,2016-12-21 22:04:11,496,true,false,145,2016-09-26 12:29:40,2016-09-26 12:32:05,W_Services_User.12,W_Services_User.12,Busy
W_UserServicePresence.313,488,36,419,2017-03-04 23:23:01,520,false,false,91,2016-12-20 20:10:36,2016-12-20 20:12:07,W_Services_User.6,W_Services_User.6,Busy_Training
W_UserServicePresence.314,836,286,310,2016-12-05 21:24:07,408,false,true,746,2016-12-08 17:32:17,2016-12-08 17:44:43,W_Services_User.18,W_Services_User.18,Busy_Lunch
W_UserServicePresence.315,260,80,529,2016-07-09 06:17:59,262,true,false,215,2016-12-22 14:48:07,2016-12-22 14:51:42,W_Services_User.16,W_Services_User.16,Busy_Break
W_UserServicePresence.316,332,445,522,2016-07-19 12:00:53,455,false,true,30,2017-02-24 00:30:09,2017-02-24 00:30:39,W_Services_User.9,W_Services_User.9,Busy_Training
W_UserServicePresence.317,432,301,204,2016-09-10 21:26:17,122,false,true,445,2017-03-03 12:13:48,2017-03-03 12:21:13,W_Services_User.15,W_Services_User.15,Available_Live_Agent
W_UserServicePresence.318,71,187,190,2016-09-17 08:26:02,302,true,true,250,2016-12-28 21:38:54,2016-12-28 21:43:04,W_Services_User.10,W_Services_User.10,Available_Live_Agent
W_UserServicePresence.319,333,264,432,2016-10-02 02:16:18,591,false,false,466,2016-10-27 14:09:16,2016-10-27 14:17:02,W_Services_User.1,W_Services_User.1,Busy
W_UserServicePresence.320,164,152,449,2017-02-22 03:38:55,63,false,true,812,2017-02-10 04:07:01,2017-02-10 04:20:33,W_Services_User.8,W_Services_User.8,Available_LiveMessage
W_UserServicePresence.321,804,148,161,2017-03-07 08:16:54,357,true,true,483,2016-11-10 16:39:19,2016-11-10 16:47:22,W_Services_User.9,W_Services_User.9,Available_LiveMessage
W_UserServicePresence.322,354,475,508,2016-12-18 15:48:37,460,false,true,637,2016-10-01 19:58:13,2016-10-01 20:08:50,W_Services_User.4,W_Services_User.4,Busy_Break
W_UserServicePresence.323,591,374,305,2017-03-02 21:58:20,412,false,true,268,2017-01-10 12:00:29,2017-01-10 12:04:57,W_Services_User.17,W_Services_User.17,Busy_Lunch
W_UserServicePresence.324,532,432,258,2016-12-23 19:18:55,242,true,false,568,2016-11-13 15:44:57,2016-11-13 15:54:25,W_Services_User.13,W_Services_User.13,Busy_Training
W_UserServicePresence.325,485,478,464,2017-03-01 08:09:40,265,true,false,585,2017-03-07 17:35:22,2017-03-07 17:45:07,W_Services_User.9,W_Services_User.9,Online
W_UserServicePresence.326,286,72,204,2017-03-23 01:48:02,181,false,false,312,2017-03-17 07:12:36,2017-03-17 07:17:48,W_Services_User.12,W_Services_User.12,Available_Live_Agent
W_UserServicePresence.327,447,393,118,2017-02-01 17:09:14,539,true,false,262,2016-09-26 08:02:57,2016-09-26 08:07:19,W_Services_User.20,W_Services_User.20,Busy_Break
W_UserServicePresence.328,714,472,374,2016-11-01 18:02:40,292,true,true,497,2016-11-15 04:08:45,2016-11-15 04:17:02,W_Services_User.6,W_Services_User.6,Busy
W_UserServicePresence.329,270,113,437,2017-01-25 00:16:13,181,true,true,609,2017-03-07 14:15:29,2017-03-07 14:25:38,W_Services_User.10,W_Services_User.10,Busy_Lunch
W_UserServicePresence.330,36,378,273,2016-09-17 15:49:14,269,true,false,118,2017-02-10 10:09:47,2017-02-10 10:11:45,W_Services_User.3,W_Services_User.3,Busy_Lunch
W_UserServicePresence.331,796,67,584,2016-12-03 16:06:29,402,false,true,241,2016-11-20 16:49:55,2016-11-20 16:53:56,W_Services_User.19,W_Services_User.19,Busy
W_UserServicePresence.332,83,236,185,2017-03-19 13:34:04,41,false,false,768,2016-12-20 22:55:20,2016-12-20 23:08:08,W_Services_User.11,W_Services_User.11,Available_Live_Agent
W_UserServicePresence.333,186,405,576,2016-09-07 05:44:00,420,false,false,721,2017-01-14 18:00:33,2017-01-14 18:12:34,W_Services_User.19,W_Services_User.19,Busy
W_UserServicePresence.334,836,31,339,2016-11-07 23:13:22,569,false,true,537,2016-12-25 17:35:20,2016-12-25 17:44:17,W_Services_User.15,W_Services_User.15,Online
W_UserServicePresence.335,313,434,57,2016-11-01 17:39:09,590,true,false,548,2016-12-26 10:50:10,2016-12-26 10:59:18,W_Services_User.19,W_Services_User.19,Busy_Break
W_UserServicePresence.336,218,379,416,2016-08-05 16:57:26,68,false,true,343,2016-07-29 01:33:01,2016-07-29 01:38:44,W_Services_User.10,W_Services_User.10,Busy_Break
W_UserServicePresence.337,730,193,114,2017-03-28 08:07:06,93,true,false,489,2016-12-06 16:40:31,2016-12-06 16:48:40,W_Services_User.5,W_Services_User.5,Busy_Break
W_UserServicePresence.338,82,478,528,2017-02-10 07:18:59,464,true,false,625,2017-01-16 15:21:24,2017-01-16 15:31:49,W_Services_User.3,W_Services_User.3,Available_Live_Agent
W_UserServicePresence.339,785,34,253,2016-09-15 18:16:23,236,true,false,482,2017-01-01 18:57:39,2017-01-01 19:05:41,W_Services_User.15,W_Services_User.15,Busy
W_UserServicePresence.340,675,52,475,2016-09-02 04:16:25,73,true,false,259,2016-07-01 08:42:15,2016-07-01 08:46:34,W_Services_User.9,W_Services_User.9,Busy
W_UserServicePresence.341,802,111,203,2016-08-30 08:30:04,365,false,false,291,2016-09-03 11:57:34,2016-09-03 12:02:25,W_Services_User.14,W_Services_User.14,Available_LiveMessage
W_UserServicePresence.342,367,428,284,2016-08-13 22:07:55,374,false,true,419,2016-11-10 02:42:42,2016-11-10 02:49:41,W_Services_User.8,W_Services_User.8,Busy_Lunch
W_UserServicePresence.343,698,405,319,2016-12-28 11:10:40,286,false,true,373,2016-10-16 11:29:42,2016-10-16 11:35:55,W_Services_User.10,W_Services_User.10,Available_Live_Agent
W_UserServicePresence.344,678,68,415,2016-08-22 05:33:02,213,false,true,136,2017-02-21 19:51:16,2017-02-21 19:53:32,W_Services_User.4,W_Services_User.4,Busy
W_UserServicePresence.345,52,390,86,2016-08-14 07:44:34,438,false,false,121,2016-08-30 04:45:23,2016-08-30 04:47:24,W_Services_User.4,W_Services_User.4,Available_LiveMessage
W_UserServicePresence.346,577,438,142,2016-12-04 15:33:55,314,true,false,363,2016-10-12 23:05:26,2016-10-12 23:11:29,W_Services_User.14,W_Services_User.14,Available_Live_Agent
W_UserServicePresence.347,847,245,237,2016-07-29 06:57:07,526,false,false,681,2017-01-27 23:57:17,2017-01-28 00:08:38,W_Services_User.4,W_Services_User.4,Available_Live_Agent
W_UserServicePresence.348,894,107,331,2016-11-26 00:19:13,188,true,true,427,2016-12-04 15:04:22,2016-12-04 15:11:29,W_Services_User.14,W_Services_User.14,Online
W_UserServicePresence.349,409,258,282,2016-09-28 22:14:48,122,true,false,259,2016-11-29 07:45:20,2016-11-29 07:49:39,W_Services_User.6,W_Services_User.6,Busy
W_UserServicePresence.350,113,90,35,2016-09-27 09:33:20,143,true,true,50,2016-10-11 00:13:57,2016-10-11 00:14:47,W_Services_User.5,W_Services_User.5,Available_Live_Agent
W_UserServicePresence.351,473,165,269,2016-08-12 01:04:00,418,false,false,788,2017-01-29 07:40:41,2017-01-29 07:53:49,W_Services_User.5,W_Services_User.5,Busy_Lunch
W_UserServicePresence.352,347,309,104,2016-11-06 19:30:31,219,false,true,241,2016-11-12 14:41:06,2016-11-12 14:45:07,W_Services_User.20,W_Services_User.20,Online
W_UserServicePresence.353,249,178,62,2016-09-09 15:34:21,247,true,false,854,2017-01-08 04:59:43,2017-01-08 05:13:57,W_Services_User.8,W_Services_User.8,Busy_Training
W_UserServicePresence.354,728,317,498,2016-11-22 09:35:12,373,false,true,629,2017-01-03 12:26:28,2017-01-03 12:36:57,W_Services_User.2,W_Services_User.2,Busy_Training
W_UserServicePresence.355,766,162,334,2016-10-09 15:16:53,218,true,false,375,2016-11-21 22:34:10,2016-11-21 22:40:25,W_Services_User.9,W_Services_User.9,Busy_Training
W_UserServicePresence.356,123,381,384,2017-02-06 08:38:19,291,false,true,85,2016-11-14 18:07:26,2016-11-14 18:08:51,W_Services_User.8,W_Services_User.8,Busy_Lunch
W_UserServicePresence.357,412,440,501,2017-01-19 22:59:48,570,true,false,508,2016-08-28 06:53:46,2016-08-28 07:02:14,W_Services_User.2,W_Services_User.2,Available_Live_Agent
W_UserServicePresence.358,778,69,268,2016-10-28 22:31:55,529,false,false,171,2017-01-03 03:22:08,2017-01-03 03:24:59,W_Services_User.14,W_Services_User.14,Online
W_UserServicePresence.359,79,115,80,2016-11-06 04:32:35,339,false,true,312,2016-10-04 03:10:59,2016-10-04 03:16:11,W_Services_User.7,W_Services_User.7,Busy_Break
W_UserServicePresence.360,484,133,431,2016-11-20 18:08:28,444,false,false,656,2017-01-22 03:52:29,2017-01-22 04:03:25,W_Services_User.9,W_Services_User.9,Available_Live_Agent
W_UserServicePresence.361,846,34,425,2016-09-27 16:28:37,270,false,true,576,2016-12-05 10:42:25,2016-12-05 10:52:01,W_Services_User.19,W_Services_User.19,Online
W_UserServicePresence.362,734,277,358,2016-11-21 22:25:08,48,false,true,94,2017-02-15 22:36:46,2017-02-15 22:38:20,W_Services_User.7,W_Services_User.7,Busy_Lunch
W_UserServicePresence.363,594,439,405,2017-03-27 12:43:08,232,false,true,432,2017-02-23 01:45:17,2017-02-23 01:52:29,W_Services_User.17,W_Services_User.17,Available_LiveMessage
W_UserServicePresence.364,283,283,581,2016-11-15 09:46:26,181,false,false,478,2016-07-14 02:47:01,2016-07-14 02:54:59,W_Services_User.10,W_Services_User.10,Available_Live_Agent
W_UserServicePresence.365,849,113,509,2017-01-07 17:08:32,214,true,false,210,2017-01-16 20:12:57,2017-01-16 20:16:27,W_Services_User.19,W_Services_User.19,Available_LiveMessage
W_UserServicePresence.366,689,382,159,2017-02-21 15:37:56,531,false,false,721,2016-12-12 02:30:05,2016-12-12 02:42:06,W_Services_User.11,W_Services_User.11,Busy_Break
W_UserServicePresence.367,185,209,521,2016-08-20 07:32:07,382,false,true,583,2016-07-18 03:28:25,2016-07-18 03:38:08,W_Services_User.11,W_Services_User.11,Online
W_UserServicePresence.368,210,154,183,2016-12-04 07:57:31,259,true,false,232,2016-10-23 08:58:49,2016-10-23 09:02:41,W_Services_User.1,W_Services_User.1,Busy_Lunch
W_UserServicePresence.369,775,292,122,2017-03-16 06:20:49,365,true,false,669,2017-01-19 22:05:21,2017-01-19 22:16:30,W_Services_User.5,W_Services_User.5,Busy
W_UserServicePresence.370,286,445,403,2016-07-24 10:43:37,528,true,false,298,2017-02-13 10:55:54,2017-02-13 11:00:52,W_Services_User.17,W_Services_User.17,Busy
W_UserServicePresence.371,723,332,360,2016-09-22 13:44:37,323,false,true,312,2016-12-18 16:15:57,2016-12-18 16:21:09,W_Services_User.12,W_Services_User.12,Busy
W_UserServicePresence.372,444,114,192,2017-03-15 17:06:21,164,true,true,225,2016-07-13 09:33:15,2016-07-13 09:37:00,W_Services_User.6,W_Services_User.6,Busy_Training
W_UserServicePresence.373,661,92,142,2017-01-20 03:48:30,202,true,true,440,2017-01-07 18:05:53,2017-01-07 18:13:13,W_Services_User.14,W_Services_User.14,Busy_Lunch
W_UserServicePresence.374,629,228,44,2016-09-15 09:00:36,441,true,true,331,2016-08-20 16:24:28,2016-08-20 16:29:59,W_Services_User.8,W_Services_User.8,Available_LiveMessage
W_UserServicePresence.375,563,189,163,2016-11-14 18:37:33,591,true,false,45,2016-07-10 04:04:03,2016-07-10 04:04:48,W_Services_User.8,W_Services_User.8,Busy
W_UserServicePresence.376,836,382,367,2016-10-05 17:23:33,415,false,true,132,2016-10-26 22:31:10,2016-10-26 22:33:22,W_Services_User.8,W_Services_User.8,Online
W_UserServicePresence.377,490,373,275,2016-07-18 10:52:32,83,false,false,438,2016-07-03 03:44:45,2016-07-03 03:52:03,W_Services_User.16,W_Services_User.16,Online
W_UserServicePresence.378,436,50,72,2016-07-08 05:17:18,281,true,false,260,2016-07-04 16:39:26,2016-07-04 16:43:46,W_Services_User.13,W_Services_User.13,Available_LiveMessage
W_UserServicePresence.379,652,482,49,2017-02-20 04:44:45,377,false,true,763,2016-09-24 06:26:14,2016-09-24 06:38:57,W_Services_User.2,W_Services_User.2,Busy
W_UserServicePresence.380,751,70,95,2016-07-20 00:09:57,200,true,true,809,2016-11-15 06:27:26,2016-11-15 06:40:55,W_Services_User.6,W_Services_User.6,Busy_Lunch
W_UserServicePresence.381,50,419,165,2017-01-11 01:11:23,209,false,false,469,2017-03-12 13:30:55,2017-03-12 13:38:44,W_Services_User.1,W_Services_User.1,Available_Live_Agent
W_UserServicePresence.382,211,453,487,2016-08-18 15:17:17,150,true,false,73,2016-11-29 19:16:34,2016-11-29 19:17:47,W_Services_User.1,W_Services_User.1,Available_Live_Agent
W_UserServicePresence.383,849,86,376,2017-02-01 00:36:44,163,false,true,647,2016-08-07 20:38:57,2016-08-07 20:49:44,W_Services_User.15,W_Services_User.15,Online
W_UserServicePresence.384,587,258,109,2016-10-11 23:12:09,169,true,true,756,2016-11-19 09:00:41,2016-11-19 09:13:17,W_Services_User.3,W_Services_User.3,Available_LiveMessage
W_UserServicePresence.385,505,360,517,2016-12-04 05:07:40,231,false,true,856,2017-01-11 16:31:51,2017-01-11 16:46:07,W_Services_User.19,W_Services_User.19,Available_Live_Agent
W_UserServicePresence.386,496,125,537,2016-12-04 19:42:48,190,false,false,580,2016-10-27 07:38:42,2016-10-27 07:48:22,W_Services_User.18,W_Services_User.18,Busy_Break
W_UserServicePresence.387,820,152,322,2016-10-28 21:28:25,277,true,false,833,2016-07-22 22:17:26,2016-07-22 22:31:19,W_Services_User.18,W_Services_User.18,Busy_Lunch
W_UserServicePresence.388,724,87,513,2016-11-24 18:39:10,526,false,true,739,2016-07-09 01:00:59,2016-07-09 01:13:18,W_Services_User.9,W_Services_User.9,Busy
W_UserServicePresence.389,719,420,400,2016-07-08 21:24:16,265,true,true,481,2016-09-26 06:32:54,2016-09-26 06:40:55,W_Services_User.10,W_Services_User.10,Available_Live_Agent
W_UserServicePresence.390,820,175,471,2017-03-25 06:45:34,387,true,false,46,2016-12-13 03:34:44,2016-12-13 03:35:30,W_Services_User.3,W_Services_User.3,Available_LiveMessage
W_UserServicePresence.391,365,43,251,2016-09-23 20:16:02,338,false,true,443,2016-08-10 14:05:42,2016-08-10 14:13:05,W_Services_User.13,W_Services_User.13,Busy_Lunch
W_UserServicePresence.392,796,303,530,2016-08-21 17:13:22,324,true,false,673,2017-02-16 02:33:59,2017-02-16 02:45:12,W_Services_User.12,W_Services_User.12,Busy_Lunch
W_UserServicePresence.393,695,489,161,2016-11-27 01:53:45,321,true,false,353,2016-08-01 08:55:45,2016-08-01 09:01:38,W_Services_User.4,W_Services_User.4,Available_LiveMessage
W_UserServicePresence.394,894,191,35,2016-12-20 18:31:58,142,false,false,339,2016-11-21 11:13:44,2016-11-21 11:19:23,W_Services_User.17,W_Services_User.17,Busy_Lunch
W_UserServicePresence.395,441,79,417,2016-11-10 22:32:58,232,true,true,436,2016-09-02 17:31:47,2016-09-02 17:39:03,W_Services_User.10,W_Services_User.10,Busy_Lunch
W_UserServicePresence.396,828,238,481,2017-03-05 12:33:21,275,true,false,617,2016-11-26 15:27:49,2016-11-26 15:38:06,W_Services_User.6,W_Services_User.6,Available_Live_Agent
W_UserServicePresence.397,845,398,438,2017-01-03 06:18:02,40,true,false,197,2017-03-29 21:40:59,2017-03-29 21:44:16,W_Services_User.9,W_Services_User.9,Online
W_UserServicePresence.398,155,490,581,2017-03-02 04:08:21,214,true,false,492,2017-03-27 20:29:05,2017-03-27 20:37:17,W_Services_User.11,W_Services_User.11,Available_Live_Agent
W_UserServicePresence.399,76,234,284,2016-11-09 18:40:14,472,true,false,39,2017-02-05 18:53:17,2017-02-05 18:53:56,W_Services_User.1,W_Services_User.1,Busy_Training
W_UserServicePresence.400,830,342,342,2017-02-17 16:09:38,435,true,false,78,2016-08-18 23:27:05,2016-08-18 23:28:23,W_Services_User.1,W_Services_User.1,Busy_Training
W_UserServicePresence.401,623,355,201,2016-09-10 05:06:44,568,true,true,874,2016-07-05 07:24:10,2016-07-05 07:38:44,W_Services_User.8,W_Services_User.8,Available_LiveMessage
W_UserServicePresence.402,873,257,198,2017-03-01 18:18:19,56,true,false,138,2016-10-28 20:15:01,2016-10-28 20:17:19,W_Services_User.12,W_Services_User.12,Busy_Break
W_UserServicePresence.403,734,315,238,2016-12-15 12:15:29,336,true,false,804,2016-08-04 18:02:01,2016-08-04 18:15:25,W_Services_User.8,W_Services_User.8,Online
W_UserServicePresence.404,811,132,146,2016-11-06 04:39:09,207,false,false,391,2016-12-01 17:05:20,2016-12-01 17:11:51,W_Services_User.14,W_Services_User.14,Available_LiveMessage
W_UserServicePresence.405,794,294,431,2016-12-13 16:42:32,571,false,false,677,2017-01-15 10:47:49,2017-01-15 10:59:06,W_Services_User.19,W_Services_User.19,Busy_Break
W_UserServicePresence.406,464,300,31,2017-02-02 22:31:01,302,true,true,398,2017-01-17 18:20:45,2017-01-17 18:27:23,W_Services_User.2,W_Services_User.2,Busy_Training
W_UserServicePresence.407,62,200,313,2016-08-03 23:46:30,356,true,true,224,2016-10-05 23:02:20,2016-10-05 23:06:04,W_Services_User.20,W_Services_User.20,Online
W_UserServicePresence.408,227,330,515,2017-03-04 10:07:29,550,true,false,521,2017-03-30 15:02:48,2017-03-30 15:11:29,W_Services_User.9,W_Services_User.9,Busy_Training
W_UserServicePresence.409,819,281,418,2017-03-08 14:02:17,512,true,true,756,2017-02-23 17:45:55,2017-02-23 17:58:31,W_Services_User.12,W_Services_User.12,Available_LiveMessage
W_UserServicePresence.410,531,363,409,2016-08-14 12:25:38,96,false,true,209,2016-09-28 14:45:22,2016-09-28 14:48:51,W_Services_User.18,W_Services_User.18,Online
W_UserServicePresence.411,515,248,73,2016-11-17 10:46:50,196,false,true,247,2016-11-24 01:38:52,2016-11-24 01:42:59,W_Services_User.17,W_Services_User.17,Busy_Break
W_UserServicePresence.412,233,475,213,2016-07-04 03:21:15,574,true,true,722,2016-08-22 18:10:35,2016-08-22 18:22:37,W_Services_User.15,W_Services_User.15,Busy
W_UserServicePresence.413,503,490,251,2017-03-23 14:05:32,298,false,false,188,2016-10-11 08:03:44,2016-10-11 08:06:52,W_Services_User.7,W_Services_User.7,Busy
W_UserServicePresence.414,331,227,44,2017-03-10 12:00:55,372,true,true,51,2017-03-19 10:09:34,2017-03-19 10:10:25,W_Services_User.13,W_Services_User.13,Online
W_UserServicePresence.415,154,97,429,2016-09-22 12:06:01,383,false,false,185,2017-02-06 01:55:22,2017-02-06 01:58:27,W_Services_User.5,W_Services_User.5,Busy_Lunch
W_UserServicePresence.416,814,158,432,2016-12-23 18:06:24,202,true,false,435,2017-02-22 14:33:35,2017-02-22 14:40:50,W_Services_User.2,W_Services_User.2,Busy_Lunch
W_UserServicePresence.417,94,262,234,2017-02-21 13:23:32,39,true,false,106,2016-12-02 07:27:03,2016-12-02 07:28:49,W_Services_User.17,W_Services_User.17,Busy
W_UserServicePresence.418,254,267,533,2017-02-02 20:56:09,424,false,true,828,2017-03-08 03:58:19,2017-03-08 04:12:07,W_Services_User.3,W_Services_User.3,Online
W_UserServicePresence.419,624,366,242,2017-02-27 11:11:10,224,false,true,70,2017-01-06 19:11:29,2017-01-06 19:12:39,W_Services_User.18,W_Services_User.18,Busy_Training
W_UserServicePresence.420,873,67,447,2017-02-11 07:38:48,400,false,true,398,2017-01-28 14:36:48,2017-01-28 14:43:26,W_Services_User.13,W_Services_User.13,Busy_Break
W_UserServicePresence.421,279,352,545,2016-08-29 05:11:27,498,false,false,212,2017-03-19 18:34:56,2017-03-19 18:38:28,W_Services_User.12,W_Services_User.12,Busy
W_UserServicePresence.422,367,251,59,2016-07-21 06:57:37,552,true,false,868,2017-03-25 09:06:42,2017-03-25 09:21:10,W_Services_User.16,W_Services_User.16,Busy_Training
W_UserServicePresence.423,625,309,551,2017-03-15 13:10:17,534,true,false,429,2017-02-08 14:18:43,2017-02-08 14:25:52,W_Services_User.6,W_Services_User.6,Busy_Break
W_UserServicePresence.424,877,105,177,2017-01-18 15:47:27,106,false,true,460,2016-09-04 02:01:23,2016-09-04 02:09:03,W_Services_User.19,W_Services_User.19,Busy_Training
W_UserServicePresence.425,215,146,341,2016-09-16 00:08:28,297,true,false,48,2016-10-11 01:23:23,2016-10-11 01:24:11,W_Services_User.6,W_Services_User.6,Busy_Lunch
W_UserServicePresence.426,116,410,530,2016-11-29 02:29:07,470,true,true,467,2016-09-22 15:26:21,2016-09-22 15:34:08,W_Services_User.17,W_Services_User.17,Busy_Break
W_UserServicePresence.427,573,329,414,2016-12-01 06:50:48,150,true,false,498,2016-12-06 04:09:33,2016-12-06 04:17:51,W_Services_User.13,W_Services_User.13,Online
W_UserServicePresence.428,82,321,501,2016-10-01 00:55:00,134,true,false,39,2016-12-18 07:35:21,2016-12-18 07:36:00,W_Services_User.17,W_Services_User.17,Available_LiveMessage
W_UserServicePresence.429,334,66,176,2016-08-29 15:47:12,184,true,false,601,2016-12-07 16:10:58,2016-12-07 16:20:59,W_Services_User.15,W_Services_User.15,Available_LiveMessage
W_UserServicePresence.430,143,137,42,2016-10-25 19:11:21,465,true,true,88,2016-11-13 07:34:10,2016-11-13 07:35:38,W_Services_User.1,W_Services_User.1,Busy_Lunch
W_UserServicePresence.431,217,186,458,2016-09-16 06:37:21,160,false,true,303,2016-09-15 14:16:57,2016-09-15 14:22:00,W_Services_User.16,W_Services_User.16,Available_Live_Agent
W_UserServicePresence.432,692,167,413,2016-09-27 19:57:07,536,true,true,241,2016-10-13 14:52:43,2016-10-13 14:56:44,W_Services_User.20,W_Services_User.20,Online
W_UserServicePresence.433,781,63,311,2016-09-06 08:40:15,332,true,false,133,2016-12-25 22:12:16,2016-12-25 22:14:29,W_Services_User.12,W_Services_User.12,Available_Live_Agent
W_UserServicePresence.434,87,375,491,2016-12-10 12:47:51,47,true,true,752,2017-03-29 05:11:23,2017-03-29 05:23:55,W_Services_User.10,W_Services_User.10,Available_LiveMessage
W_UserServicePresence.435,767,410,521,2016-12-31 03:35:05,72,false,true,615,2016-08-23 23:58:46,2016-08-24 00:09:01,W_Services_User.8,W_Services_User.8,Busy_Training
W_UserServicePresence.436,867,403,564,2017-03-01 10:18:02,257,false,false,266,2016-10-01 08:14:25,2016-10-01 08:18:51,W_Services_User.8,W_Services_User.8,Busy
W_UserServicePresence.437,380,126,61,2016-09-05 12:33:58,426,false,true,131,2016-12-28 12:32:01,2016-12-28 12:34:12,W_Services_User.11,W_Services_User.11,Busy_Training
W_UserServicePresence.438,268,201,378,2016-12-31 01:46:50,385,false,false,226,2016-07-12 09:28:02,2016-07-12 09:31:48,W_Services_User.17,W_Services_User.17,Available_Live_Agent
W_UserServicePresence.439,564,407,177,2016-07-07 09:14:12,363,true,false,438,2016-07-12 08:07:44,2016-07-12 08:15:02,W_Services_User.10,W_Services_User.10,Available_LiveMessage
W_UserServicePresence.440,535,484,446,2016-08-17 18:33:22,104,true,true,270,2016-09-10 21:58:48,2016-09-10 22:03:18,W_Services_User.7,W_Services_User.7,Busy
W_UserServicePresence.441,213,217,295,2016-12-13 13:18:55,133,false,true,135,2016-07-04 22:20:39,2016-07-04 22:22:54,W_Services_User.14,W_Services_User.14,Online
W_UserServicePresence.442,762,360,564,2016-12-25 20:40:59,135,true,true,206,2017-03-10 02:04:30,2017-03-10 02:07:56,W_Services_User.5,W_Services_User.5,Available_LiveMessage
W_UserServicePresence.443,79,277,238,2017-02-10 07:09:29,354,false,true,295,2016-11-27 11:19:46,2016-11-27 11:24:41,W_Services_User.4,W_Services_User.4,Online
W_UserServicePresence.444,808,172,207,2017-01-13 17:06:29,73,true,true,523,2016-11-16 05:57:12,2016-11-16 06:05:55,W_Services_User.8,W_Services_User.8,Available_Live_Agent
W_UserServicePresence.445,441,430,190,2016-09-30 11:03:38,455,true,false,897,2016-10-03 22:51:27,2016-10-03 23:06:24,W_Services_User.16,W_Services_User.16,Available_LiveMessage
W_UserServicePresence.446,786,92,255,2016-07-06 16:44:36,410,false,false,195,2016-11-10 22:18:01,2016-11-10 22:21:16,W_Services_User.8,W_Services_User.8,Busy_Training
W_UserServicePresence.447,291,229,574,2016-09-12 11:47:11,394,true,true,726,2017-03-18 10:00:51,2017-03-18 10:12:57,W_Services_User.12,W_Services_User.12,Busy_Break
W_UserServicePresence.448,105,241,313,2017-03-27 12:39:18,287,true,true,715,2016-08-28 02:46:17,2016-08-28 02:58:12,W_Services_User.5,W_Services_User.5,Busy_Training
W_UserServicePresence.449,808,131,65,2017-02-24 02:41:15,269,false,true,71,2017-01-07 13:57:51,2017-01-07 13:59:02,W_Services_User.12,W_Services_User.12,Available_Live_Agent
W_UserServicePresence.450,544,285,592,2016-07-09 12:43:49,140,true,false,135,2016-07-23 16:44:08,2016-07-23 16:46:23,W_Services_User.2,W_Services_User.2,Available_Live_Agent
W_UserServicePresence.451,825,320,35,2016-11-11 09:28:56,566,true,true,145,2016-08-27 17:33:45,2016-08-27 17:36:10,W_Services_User.1,W_Services_User.1,Busy
W_UserServicePresence.452,779,380,174,2016-11-25 06:33:35,180,false,true,538,2017-03-04 11:55:10,2017-03-04 12:04:08,W_Services_User.4,W_Services_User.4,Busy_Break
W_UserServicePresence.453,509,75,451,2016-08-17 14:19:29,278,true,false,37,2017-03-10 15:01:49,2017-03-10 15:02:26,W_Services_User.15,W_Services_User.15,Busy_Lunch
W_UserServicePresence.454,561,204,366,2017-02-02 19:29:35,336,true,true,685,2017-01-16 23:11:39,2017-01-16 23:23:04,W_Services_User.13,W_Services_User.13,Available_LiveMessage
W_UserServicePresence.455,804,263,233,2016-11-24 22:45:17,78,true,false,69,2016-12-06 12:48:39,2016-12-06 12:49:48,W_Services_User.19,W_Services_User.19,Available_Live_Agent
W_UserServicePresence.456,647,439,529,2016-07-22 05:08:42,436,true,true,91,2016-10-02 18:24:57,2016-10-02 18:26:28,W_Services_User.9,W_Services_User.9,Busy_Training
W_UserServicePresence.457,36,85,400,2017-01-18 06:19:54,38,true,true,145,2016-08-13 11:18:44,2016-08-13 11:21:09,W_Services_User.17,W_Services_User.17,Online
W_UserServicePresence.458,669,183,89,2017-02-09 09:19:14,222,false,true,875,2017-02-11 07:05:11,2017-02-11 07:19:46,W_Services_User.13,W_Services_User.13,Available_Live_Agent
