External_Id__c,Owner.External_Id__c,CreatedDate__c,Subject,DurationInMinutes,ActivityDateTime
W_Event.2066,W_Services_User.2,2015-01-13 00:00:00,Call,46,2017-04-13 23:45:42
W_Event.2067,W_Services_User.20,2014-12-14 00:00:00,Send Quote,8,2017-04-13 23:45:42
W_Event.2068,W_Services_User.17,2016-12-28 00:00:00,Call,0,2017-04-13 23:45:42
W_Event.2069,W_Services_User.20,2016-10-18 00:00:00,Call,25,2017-04-13 23:45:42
W_Event.2070,W_Services_User.11,2016-10-23 00:00:00,Send Letter,27,2017-04-13 23:45:42
W_Event.2071,W_Services_User.15,2015-11-08 00:00:00,Other,36,2017-04-13 23:45:42
W_Event.2072,W_Services_User.13,2015-10-04 00:00:00,Other,0,2017-04-13 23:45:42
W_Event.2073,W_Services_User.2,2015-10-03 00:00:00,Call,58,2017-04-13 23:45:42
W_Event.2074,W_Services_User.2,2015-01-24 00:00:00,Send Letter,15,2017-04-13 23:45:42
W_Event.2075,W_Services_User.20,2014-12-12 00:00:00,Send Letter,52,2017-04-13 23:45:42
W_Event.2076,W_Services_User.10,2014-11-18 00:00:00,Other,0,2017-04-13 23:45:42
W_Event.2077,W_Services_User.7,2016-11-12 00:00:00,Call,0,2017-04-13 23:45:42
W_Event.2078,W_Services_User.18,2016-12-04 00:00:00,Call,0,2017-04-13 23:45:42
W_Event.2079,W_Services_User.13,2015-10-28 00:00:00,Other,0,2017-04-13 23:45:42
W_Event.2080,W_Services_User.4,2017-02-15 00:00:00,Send Letter,21,2017-04-13 23:45:42
W_Event.2081,W_Services_User.20,2015-04-16 00:00:00,Call,15,2017-04-13 23:45:42
W_Event.2082,W_Services_User.2,2015-04-13 00:00:00,Send Letter,0,2017-04-13 23:45:42
W_Event.2083,W_Services_User.15,2015-03-11 00:00:00,Other,42,2017-04-13 23:45:42
W_Event.2084,W_Services_User.8,2016-03-29 00:00:00,Call,0,2017-04-13 23:45:42
W_Event.2085,W_Services_User.9,2016-05-05 00:00:00,Send Quote,0,2017-04-13 23:45:42
W_Event.2086,W_Services_User.11,2016-05-07 00:00:00,Send Quote,0,2017-04-13 23:45:42
W_Event.2087,W_Services_User.16,2016-12-26 00:00:00,Send Letter,37,2017-04-13 23:45:42
W_Event.2088,W_Services_User.6,2014-02-13 00:00:00,Call,0,2017-04-13 23:45:42
W_Event.2089,W_Services_User.2,2014-02-09 00:00:00,Call,10,2017-04-13 23:45:42
W_Event.2090,W_Services_User.13,2014-03-31 00:00:00,Send Quote,56,2017-04-13 23:45:42
W_Event.2091,W_Services_User.2,2014-02-26 00:00:00,Send Letter,0,2017-04-13 23:45:42
W_Event.2092,W_Services_User.20,2014-02-22 00:00:00,Send Quote,0,2017-04-13 23:45:42
W_Event.2093,W_Services_User.11,2016-12-20 00:00:00,Call,27,2017-04-13 23:45:42
W_Event.2094,W_Services_User.8,2016-12-15 00:00:00,Send Letter,0,2017-04-13 23:45:42
W_Event.2095,W_Services_User.12,2017-01-03 00:00:00,Send Quote,0,2017-04-13 23:45:42
W_Event.2096,W_Services_User.8,2016-11-20 00:00:00,Other,0,2017-04-13 23:45:42
W_Event.2097,W_Services_User.14,2016-12-23 00:00:00,Call,12,2017-04-13 23:45:42
W_Event.2098,W_Services_User.8,2016-05-13 00:00:00,Send Letter,0,2017-04-13 23:45:42
W_Event.2099,W_Services_User.12,2016-05-07 00:00:00,Send Letter,57,2017-04-13 23:45:42
W_Event.2100,W_Services_User.15,2016-04-30 00:00:00,Call,0,2017-04-13 23:45:42
W_Event.2101,W_Services_User.17,2017-05-15 00:00:00,Send Letter,48,2017-04-13 23:45:42
W_Event.2102,W_Services_User.19,2017-05-15 00:00:00,Send Letter,56,2017-04-13 23:45:42
W_Event.2103,W_Services_User.11,2015-02-21 00:00:00,Call,10,2017-04-13 23:45:42
W_Event.2104,W_Services_User.6,2017-05-15 00:00:00,Send Letter,0,2017-04-13 23:45:42
W_Event.2105,W_Services_User.10,2017-05-15 00:00:00,Send Letter,49,2017-04-13 23:45:42
W_Event.2106,W_Services_User.13,2017-05-15 00:00:00,Send Quote,8,2017-04-13 23:45:42
W_Event.2107,W_Services_User.16,2016-02-06 00:00:00,Send Quote,0,2017-04-13 23:45:42
W_Event.2108,W_Services_User.13,2016-01-21 00:00:00,Send Letter,0,2017-04-13 23:45:42
W_Event.2109,W_Services_User.16,2016-01-04 00:00:00,Send Quote,0,2017-04-13 23:45:42
W_Event.2110,W_Services_User.14,2015-03-02 00:00:00,Send Quote,0,2017-04-13 23:45:42
W_Event.2111,W_Services_User.5,2016-08-07 00:00:00,Send Letter,12,2017-04-13 23:45:42
W_Event.2112,W_Services_User.10,2016-08-21 00:00:00,Other,23,2017-04-13 23:45:42
W_Event.2113,W_Services_User.15,2015-05-14 00:00:00,Call,33,2017-04-13 23:45:42
W_Event.2114,W_Services_User.4,2015-05-22 00:00:00,Call,0,2017-04-13 23:45:42
W_Event.2115,W_Services_User.12,2015-06-30 00:00:00,Other,0,2017-04-13 23:45:42
W_Event.2116,W_Services_User.13,2015-09-08 00:00:00,Send Letter,34,2017-04-13 23:45:42
W_Event.2117,W_Services_User.16,2015-08-26 00:00:00,Send Quote,13,2017-04-13 23:45:42
W_Event.2118,W_Services_User.2,2017-05-15 00:00:00,Call,0,2017-04-13 23:45:42
W_Event.2119,W_Services_User.2,2016-08-13 00:00:00,Call,0,2017-04-13 23:45:42
W_Event.2120,W_Services_User.13,2016-07-29 00:00:00,Other,18,2017-04-13 23:45:42
W_Event.2121,W_Services_User.17,2016-05-23 00:00:00,Other,0,2017-04-13 23:45:42
W_Event.2122,W_Services_User.14,2016-07-29 00:00:00,Other,0,2017-04-13 23:45:42
W_Event.2123,W_Services_User.1,2016-06-20 00:00:00,Send Quote,12,2017-04-13 23:45:42
W_Event.2124,W_Services_User.5,2014-08-02 00:00:00,Call,0,2017-04-13 23:45:42
W_Event.2125,W_Services_User.5,2014-07-13 00:00:00,Other,5,2017-04-13 23:45:42
W_Event.2126,W_Services_User.13,2014-08-25 00:00:00,Send Letter,59,2017-04-13 23:45:42
W_Event.2127,W_Services_User.6,2016-09-09 00:00:00,Other,0,2017-04-13 23:45:42
W_Event.2128,W_Services_User.14,2016-12-03 00:00:00,Send Quote,31,2017-04-13 23:45:42
W_Event.2129,W_Services_User.19,2016-12-14 00:00:00,Other,39,2017-04-13 23:45:42
W_Event.2130,W_Services_User.1,2015-08-21 00:00:00,Other,23,2017-04-13 23:45:42
W_Event.2131,W_Services_User.8,2015-09-12 00:00:00,Other,26,2017-04-13 23:45:42
W_Event.2132,W_Services_User.7,2017-05-15 00:00:00,Call,11,2017-04-13 23:45:42
W_Event.2133,W_Services_User.2,2017-05-15 00:00:00,Call,0,2017-04-13 23:45:42
W_Event.2134,W_Services_User.17,2017-05-15 00:00:00,Send Quote,56,2017-04-13 23:45:42
W_Event.2135,W_Services_User.10,2017-05-15 00:00:00,Call,0,2017-04-13 23:45:42
W_Event.2136,W_Services_User.10,2017-05-15 00:00:00,Send Letter,44,2017-04-13 23:45:42
W_Event.2137,W_Services_User.6,2017-05-15 00:00:00,Call,0,2017-04-13 23:45:42
W_Event.2138,W_Services_User.1,2017-03-22 00:00:00,Send Letter,0,2017-04-13 23:45:42
W_Event.2139,W_Services_User.6,2017-04-22 00:00:00,Call,23,2017-04-13 23:45:42
W_Event.2140,W_Services_User.20,2017-04-23 00:00:00,Call,0,2017-04-13 23:45:42
W_Event.2141,W_Services_User.18,2017-02-17 00:00:00,Other,0,2017-04-13 23:45:42
W_Event.2142,W_Services_User.3,2016-04-09 00:00:00,Send Letter,11,2017-04-13 23:45:42
W_Event.2143,W_Services_User.16,2016-02-25 00:00:00,Send Letter,20,2017-04-13 23:45:42
W_Event.2144,W_Services_User.11,2016-02-20 00:00:00,Other,6,2017-04-13 23:45:42
W_Event.2145,W_Services_User.20,2016-02-04 00:00:00,Other,0,2017-04-13 23:45:42
W_Event.2146,W_Services_User.3,2016-07-05 00:00:00,Other,0,2017-04-13 23:45:42
W_Event.2147,W_Services_User.6,2016-06-07 00:00:00,Call,43,2017-04-13 23:45:42
W_Event.2148,W_Services_User.3,2016-06-21 00:00:00,Send Quote,18,2017-04-13 23:45:42
W_Event.2149,W_Services_User.2,2016-10-14 00:00:00,Send Letter,50,2017-04-13 23:45:42
W_Event.2150,W_Services_User.11,2017-05-15 00:00:00,Send Quote,59,2017-04-13 23:45:42
W_Event.2151,W_Services_User.14,2016-04-09 00:00:00,Call,0,2017-04-13 23:45:42
W_Event.2152,W_Services_User.16,2016-05-01 00:00:00,Call,53,2017-04-13 23:45:42
W_Event.2153,W_Services_User.16,2017-02-17 00:00:00,Send Quote,0,2017-04-13 23:45:42
W_Event.2154,W_Services_User.7,2017-01-27 00:00:00,Send Letter,0,2017-04-13 23:45:42
W_Event.2155,W_Services_User.2,2015-02-13 00:00:00,Send Letter,6,2017-04-13 23:45:42
W_Event.2156,W_Services_User.1,2017-05-15 00:00:00,Other,35,2017-04-13 23:45:42
W_Event.2157,W_Services_User.10,2017-05-15 00:00:00,Call,0,2017-04-13 23:45:42
W_Event.2158,W_Services_User.12,2017-05-15 00:00:00,Call,0,2017-04-13 23:45:42
W_Event.2159,W_Services_User.17,2014-10-06 00:00:00,Other,0,2017-04-13 23:45:42
W_Event.2160,W_Services_User.14,2014-08-19 00:00:00,Call,0,2017-04-13 23:45:42
W_Event.2161,W_Services_User.6,2015-08-03 00:00:00,Call,0,2017-04-13 23:45:42
W_Event.2162,W_Services_User.19,2015-07-30 00:00:00,Send Quote,0,2017-04-13 23:45:42
W_Event.2163,W_Services_User.18,2017-05-15 00:00:00,Call,32,2017-04-13 23:45:42
W_Event.2164,W_Services_User.14,2015-06-23 00:00:00,Send Letter,0,2017-04-13 23:45:42
W_Event.2165,W_Services_User.17,2015-04-17 00:00:00,Send Quote,0,2017-04-13 23:45:42
W_Event.2166,W_Services_User.14,2015-06-01 00:00:00,Other,0,2017-04-13 23:45:42
W_Event.2167,W_Services_User.1,2015-05-08 00:00:00,Send Letter,32,2017-04-13 23:45:42
W_Event.2168,W_Services_User.6,2015-04-11 00:00:00,Send Quote,36,2017-04-13 23:45:42
W_Event.2169,W_Services_User.19,2014-05-26 00:00:00,Call,49,2017-04-13 23:45:42
W_Event.2170,W_Services_User.19,2016-12-10 00:00:00,Call,0,2017-04-13 23:45:42
W_Event.2171,W_Services_User.15,2015-12-30 00:00:00,Call,18,2017-04-13 23:45:42
W_Event.2172,W_Services_User.16,2016-01-05 00:00:00,Send Letter,19,2017-04-13 23:45:42
W_Event.2173,W_Services_User.1,2016-04-09 00:00:00,Send Letter,34,2017-04-13 23:45:42
W_Event.2174,W_Services_User.17,2016-04-06 00:00:00,Send Quote,41,2017-04-13 23:45:42
W_Event.2175,W_Services_User.6,2016-05-12 00:00:00,Send Letter,56,2017-04-13 23:45:42
W_Event.2176,W_Services_User.15,2015-12-06 00:00:00,Send Quote,0,2017-04-13 23:45:42
W_Event.2177,W_Services_User.8,2016-01-25 00:00:00,Call,0,2017-04-13 23:45:42
W_Event.2178,W_Services_User.17,2017-05-15 00:00:00,Send Quote,0,2017-04-13 23:45:42
W_Event.2179,W_Services_User.11,2017-05-15 00:00:00,Send Letter,0,2017-04-13 23:45:42
W_Event.2180,W_Services_User.3,2016-10-29 00:00:00,Send Letter,53,2017-04-13 23:45:42
W_Event.2181,W_Services_User.12,2016-10-05 00:00:00,Send Quote,0,2017-04-13 23:45:42
W_Event.2182,W_Services_User.11,2017-01-20 00:00:00,Other,0,2017-04-13 23:45:42
W_Event.2183,W_Services_User.5,2017-01-18 00:00:00,Send Letter,43,2017-04-13 23:45:42
W_Event.2184,W_Services_User.6,2017-03-01 00:00:00,Other,0,2017-04-13 23:45:42
W_Event.2185,W_Services_User.3,2015-12-13 00:00:00,Send Letter,1,2017-04-13 23:45:42
W_Event.2186,W_Services_User.16,2015-12-06 00:00:00,Send Letter,28,2017-04-13 23:45:42
W_Event.2187,W_Services_User.20,2015-10-06 00:00:00,Send Letter,0,2017-04-13 23:45:42
W_Event.2188,W_Services_User.1,2015-11-03 00:00:00,Send Letter,0,2017-04-13 23:45:42
W_Event.2189,W_Services_User.20,2015-11-15 00:00:00,Send Letter,2,2017-04-13 23:45:42
W_Event.2190,W_Services_User.15,2014-08-04 00:00:00,Other,0,2017-04-13 23:45:42
W_Event.2191,W_Services_User.3,2017-05-15 00:00:00,Send Letter,59,2017-04-13 23:45:42
W_Event.2192,W_Services_User.5,2017-05-15 00:00:00,Call,0,2017-04-13 23:45:42
W_Event.2193,W_Services_User.8,2016-10-08 00:00:00,Other,46,2017-04-13 23:45:42
W_Event.2194,W_Services_User.19,2017-05-15 00:00:00,Send Quote,45,2017-04-13 23:45:42
W_Event.2195,W_Services_User.9,2017-04-14 00:00:00,Other,12,2017-04-13 23:45:42
W_Event.2196,W_Services_User.12,2017-04-16 00:00:00,Send Letter,24,2017-04-13 23:45:42
W_Event.2197,W_Services_User.5,2017-03-23 00:00:00,Send Quote,32,2017-04-13 23:45:42
W_Event.2198,W_Services_User.5,2017-01-29 00:00:00,Other,0,2017-04-13 23:45:42
W_Event.2199,W_Services_User.11,2016-12-23 00:00:00,Send Quote,0,2017-04-13 23:45:42
W_Event.2200,W_Services_User.14,2017-03-04 00:00:00,Call,0,2017-04-13 23:45:42
W_Event.2201,W_Services_User.5,2015-06-03 00:00:00,Other,42,2017-04-13 23:45:42
W_Event.2202,W_Services_User.13,2015-06-26 00:00:00,Send Letter,30,2017-04-13 23:45:42
W_Event.2203,W_Services_User.12,2014-07-10 00:00:00,Call,0,2017-04-13 23:45:42
W_Event.2204,W_Services_User.16,2014-07-24 00:00:00,Send Letter,25,2017-04-13 23:45:43
W_Event.2205,W_Services_User.4,2016-05-09 00:00:00,Call,23,2017-04-13 23:45:43
W_Event.2206,W_Services_User.12,2016-05-20 00:00:00,Send Quote,14,2017-04-13 23:45:43
W_Event.2207,W_Services_User.14,2016-03-22 00:00:00,Send Letter,0,2017-04-13 23:45:43
W_Event.2208,W_Services_User.11,2014-05-15 00:00:00,Send Letter,16,2017-04-13 23:45:43
W_Event.2209,W_Services_User.18,2015-08-13 00:00:00,Send Quote,0,2017-04-13 23:45:43
W_Event.2210,W_Services_User.10,2015-12-29 00:00:00,Send Letter,0,2017-04-13 23:45:43
W_Event.2211,W_Services_User.6,2017-05-07 00:00:00,Other,0,2017-04-13 23:45:43
W_Event.2212,W_Services_User.8,2017-04-04 00:00:00,Other,0,2017-04-13 23:45:43
W_Event.2213,W_Services_User.7,2017-03-17 00:00:00,Send Letter,27,2017-04-13 23:45:43
W_Event.2214,W_Services_User.7,2014-06-12 00:00:00,Call,0,2017-04-13 23:45:43
W_Event.2215,W_Services_User.3,2014-04-10 00:00:00,Other,0,2017-04-13 23:45:43
W_Event.2216,W_Services_User.14,2014-04-22 00:00:00,Call,48,2017-04-13 23:45:43
W_Event.2217,W_Services_User.17,2014-08-29 00:00:00,Send Quote,0,2017-04-13 23:45:43
W_Event.2218,W_Services_User.5,2015-08-06 00:00:00,Send Letter,3,2017-04-13 23:45:43
W_Event.2219,W_Services_User.7,2015-09-08 00:00:00,Send Letter,0,2017-04-13 23:45:43
W_Event.2220,W_Services_User.2,2015-09-05 00:00:00,Other,0,2017-04-13 23:45:43
W_Event.2221,W_Services_User.8,2014-01-06 00:00:00,Call,47,2017-04-13 23:45:43
W_Event.2222,W_Services_User.8,2015-03-22 00:00:00,Call,27,2017-04-13 23:45:43
W_Event.2223,W_Services_User.10,2015-04-07 00:00:00,Send Letter,10,2017-04-13 23:45:43
W_Event.2224,W_Services_User.10,2015-05-05 00:00:00,Call,28,2017-04-13 23:45:43
W_Event.2225,W_Services_User.3,2017-04-05 00:00:00,Call,23,2017-04-13 23:45:43
W_Event.2226,W_Services_User.9,2017-03-06 00:00:00,Call,0,2017-04-13 23:45:43
W_Event.2227,W_Services_User.6,2017-03-01 00:00:00,Send Quote,20,2017-04-13 23:45:43
W_Event.2228,W_Services_User.9,2014-03-23 00:00:00,Send Letter,33,2017-04-13 23:45:43
W_Event.2229,W_Services_User.12,2014-02-20 00:00:00,Send Letter,0,2017-04-13 23:45:43
W_Event.2230,W_Services_User.5,2014-02-27 00:00:00,Call,0,2017-04-13 23:45:43
W_Event.2231,W_Services_User.14,2014-04-03 00:00:00,Send Letter,0,2017-04-13 23:45:43
W_Event.2232,W_Services_User.11,2016-09-11 00:00:00,Send Letter,19,2017-04-13 23:45:43
W_Event.2233,W_Services_User.8,2015-05-05 00:00:00,Send Letter,0,2017-04-13 23:45:43
W_Event.2234,W_Services_User.14,2015-03-27 00:00:00,Call,49,2017-04-13 23:45:43
W_Event.2235,W_Services_User.7,2015-01-23 00:00:00,Send Letter,0,2017-04-13 23:45:43
W_Event.2236,W_Services_User.16,2015-01-10 00:00:00,Other,0,2017-04-13 23:45:43
W_Event.2237,W_Services_User.20,2016-12-01 00:00:00,Send Letter,0,2017-04-13 23:45:43
W_Event.2238,W_Services_User.13,2016-12-26 00:00:00,Send Letter,43,2017-04-13 23:45:43
W_Event.2239,W_Services_User.15,2016-12-08 00:00:00,Send Letter,0,2017-04-13 23:45:43
W_Event.2240,W_Services_User.7,2016-10-08 00:00:00,Send Quote,0,2017-04-13 23:45:43
W_Event.2241,W_Services_User.8,2016-11-18 00:00:00,Send Letter,50,2017-04-13 23:45:43
W_Event.2242,W_Services_User.18,2017-05-15 00:00:00,Send Quote,0,2017-04-13 23:45:43
W_Event.2243,W_Services_User.20,2017-05-15 00:00:00,Call,21,2017-04-13 23:45:43
W_Event.2244,W_Services_User.4,2017-05-15 00:00:00,Send Letter,0,2017-04-13 23:45:43
W_Event.2245,W_Services_User.17,2016-07-09 00:00:00,Send Letter,0,2017-04-13 23:45:43
W_Event.2246,W_Services_User.20,2017-05-15 00:00:00,Other,0,2017-04-13 23:45:43
W_Event.2247,W_Services_User.8,2017-05-15 00:00:00,Other,21,2017-04-13 23:45:43
W_Event.2248,W_Services_User.7,2016-09-02 00:00:00,Other,0,2017-04-13 23:45:43
W_Event.2249,W_Services_User.10,2016-10-19 00:00:00,Send Letter,28,2017-04-13 23:45:43
W_Event.2250,W_Services_User.5,2016-10-29 00:00:00,Send Letter,0,2017-04-13 23:45:43
W_Event.2251,W_Services_User.1,2016-11-16 00:00:00,Call,43,2017-04-13 23:45:43
W_Event.2252,W_Services_User.17,2016-04-06 00:00:00,Call,0,2017-04-13 23:45:43
W_Event.2253,W_Services_User.17,2016-04-08 00:00:00,Other,38,2017-04-13 23:45:43
W_Event.2254,W_Services_User.2,2016-04-12 00:00:00,Call,0,2017-04-13 23:45:43
W_Event.2255,W_Services_User.8,2016-01-13 00:00:00,Send Letter,26,2017-04-13 23:45:43
W_Event.2256,W_Services_User.12,2014-01-22 00:00:00,Send Letter,0,2017-04-13 23:45:43
W_Event.2257,W_Services_User.10,2014-10-30 00:00:00,Send Letter,5,2017-04-13 23:45:43
W_Event.2258,W_Services_User.5,2014-12-05 00:00:00,Call,0,2017-04-13 23:45:43
W_Event.2259,W_Services_User.18,2017-03-23 00:00:00,Call,51,2017-04-13 23:45:43
W_Event.2260,W_Services_User.16,2017-03-04 00:00:00,Other,0,2017-04-13 23:45:43
W_Event.2261,W_Services_User.1,2016-08-01 00:00:00,Call,0,2017-04-13 23:45:43
W_Event.2262,W_Services_User.4,2016-08-09 00:00:00,Send Letter,7,2017-04-13 23:45:43
W_Event.2263,W_Services_User.5,2016-12-21 00:00:00,Send Letter,0,2017-04-13 23:45:43
W_Event.2264,W_Services_User.20,2017-01-11 00:00:00,Call,0,2017-04-13 23:45:43
W_Event.2265,W_Services_User.8,2016-11-26 00:00:00,Send Quote,0,2017-04-13 23:45:43
W_Event.2266,W_Services_User.9,2016-04-06 00:00:00,Call,0,2017-04-13 23:45:43
W_Event.2267,W_Services_User.18,2016-04-12 00:00:00,Call,0,2017-04-13 23:45:43
W_Event.2268,W_Services_User.2,2015-04-28 00:00:00,Send Letter,8,2017-04-13 23:45:43
W_Event.2269,W_Services_User.9,2015-04-09 00:00:00,Send Letter,0,2017-04-13 23:45:43
W_Event.2270,W_Services_User.9,2015-03-25 00:00:00,Call,0,2017-04-13 23:45:43
W_Event.2271,W_Services_User.2,2016-12-04 00:00:00,Send Letter,0,2017-04-13 23:45:43
W_Event.2272,W_Services_User.15,2014-06-22 00:00:00,Call,0,2017-04-13 23:45:43
W_Event.2273,W_Services_User.1,2014-07-04 00:00:00,Call,0,2017-04-13 23:45:43
W_Event.2274,W_Services_User.16,2014-07-22 00:00:00,Send Quote,33,2017-04-13 23:45:43
W_Event.2275,W_Services_User.5,2015-10-03 00:00:00,Send Letter,29,2017-04-13 23:45:43
W_Event.2276,W_Services_User.7,2015-10-18 00:00:00,Send Letter,0,2017-04-13 23:45:43
W_Event.2277,W_Services_User.1,2015-02-15 00:00:00,Call,0,2017-04-13 23:45:43
W_Event.2278,W_Services_User.19,2015-02-07 00:00:00,Call,0,2017-04-13 23:45:43
W_Event.2279,W_Services_User.12,2016-02-07 00:00:00,Other,33,2017-04-13 23:45:43
W_Event.2280,W_Services_User.11,2015-12-25 00:00:00,Call,38,2017-04-13 23:45:43
W_Event.2281,W_Services_User.11,2016-08-15 00:00:00,Send Letter,0,2017-04-13 23:45:43
W_Event.2282,W_Services_User.12,2016-07-10 00:00:00,Send Letter,0,2017-04-13 23:45:43
W_Event.2283,W_Services_User.20,2016-07-30 00:00:00,Other,0,2017-04-13 23:45:43
W_Event.2284,W_Services_User.19,2016-01-30 00:00:00,Call,9,2017-04-13 23:45:43
W_Event.2285,W_Services_User.14,2016-01-20 00:00:00,Send Quote,31,2017-04-13 23:45:43
W_Event.2286,W_Services_User.16,2015-12-19 00:00:00,Send Letter,0,2017-04-13 23:45:43
W_Event.2287,W_Services_User.1,2016-06-26 00:00:00,Send Quote,4,2017-04-13 23:45:43
W_Event.2288,W_Services_User.11,2016-06-01 00:00:00,Send Letter,0,2017-04-13 23:45:43
W_Event.2289,W_Services_User.9,2017-05-15 00:00:00,Send Letter,46,2017-04-13 23:45:43
W_Event.2290,W_Services_User.4,2017-05-15 00:00:00,Other,25,2017-04-13 23:45:43
W_Event.2291,W_Services_User.5,2015-11-19 00:00:00,Call,0,2017-04-13 23:45:43
W_Event.2292,W_Services_User.11,2015-09-06 00:00:00,Send Letter,0,2017-04-13 23:45:43
W_Event.2293,W_Services_User.9,2015-11-18 00:00:00,Call,0,2017-04-13 23:45:43
W_Event.2294,W_Services_User.20,2014-12-24 00:00:00,Send Letter,15,2017-04-13 23:45:43
W_Event.2295,W_Services_User.12,2014-11-12 00:00:00,Other,0,2017-04-13 23:45:43
W_Event.2296,W_Services_User.17,2014-12-08 00:00:00,Call,25,2017-04-13 23:45:43
W_Event.2297,W_Services_User.14,2017-05-15 00:00:00,Send Letter,0,2017-04-13 23:45:43
W_Event.2298,W_Services_User.14,2017-05-15 00:00:00,Other,0,2017-04-13 23:45:43
W_Event.2299,W_Services_User.13,2016-06-05 00:00:00,Send Letter,0,2017-04-13 23:45:43
W_Event.2300,W_Services_User.4,2016-06-16 00:00:00,Send Letter,44,2017-04-13 23:45:43
W_Event.2301,W_Services_User.7,2017-01-24 00:00:00,Send Quote,13,2017-04-13 23:45:43
W_Event.2302,W_Services_User.17,2017-02-25 00:00:00,Other,0,2017-04-13 23:45:43
W_Event.2303,W_Services_User.15,2016-12-26 00:00:00,Call,38,2017-04-13 23:45:43
W_Event.2304,W_Services_User.4,2016-04-12 00:00:00,Other,28,2017-04-13 23:45:43
W_Event.2305,W_Services_User.11,2016-05-07 00:00:00,Send Letter,0,2017-04-13 23:45:43
W_Event.2306,W_Services_User.17,2015-06-01 00:00:00,Send Letter,53,2017-04-13 23:45:43
W_Event.2307,W_Services_User.1,2015-06-16 00:00:00,Send Letter,40,2017-04-13 23:45:43
W_Event.2308,W_Services_User.5,2015-08-06 00:00:00,Other,0,2017-04-13 23:45:43
W_Event.2309,W_Services_User.5,2017-01-26 00:00:00,Send Letter,50,2017-04-13 23:45:43
W_Event.2310,W_Services_User.20,2017-01-14 00:00:00,Other,32,2017-04-13 23:45:43
W_Event.2311,W_Services_User.7,2017-03-14 00:00:00,Call,34,2017-04-13 23:45:43
W_Event.2312,W_Services_User.12,2017-01-02 00:00:00,Send Letter,5,2017-04-13 23:45:43
W_Event.2313,W_Services_User.13,2017-02-01 00:00:00,Send Letter,0,2017-04-13 23:45:43
W_Event.2314,W_Services_User.20,2016-11-30 00:00:00,Other,0,2017-04-13 23:45:43
W_Event.2315,W_Services_User.14,2015-12-17 00:00:00,Send Letter,0,2017-04-13 23:45:43
W_Event.2316,W_Services_User.5,2016-01-01 00:00:00,Call,0,2017-04-13 23:45:43
W_Event.2317,W_Services_User.4,2017-05-15 00:00:00,Send Quote,0,2017-04-13 23:45:43
W_Event.2318,W_Services_User.2,2017-04-27 00:00:00,Call,4,2017-04-13 23:45:43
W_Event.2319,W_Services_User.11,2017-05-15 00:00:00,Send Letter,0,2017-04-13 23:45:43
W_Event.2320,W_Services_User.16,2016-01-17 00:00:00,Call,10,2017-04-13 23:45:43
W_Event.2321,W_Services_User.11,2016-01-26 00:00:00,Call,50,2017-04-13 23:45:43
W_Event.2322,W_Services_User.13,2016-02-11 00:00:00,Send Quote,0,2017-04-13 23:45:43
W_Event.2323,W_Services_User.14,2016-03-29 00:00:00,Call,0,2017-04-13 23:45:43
W_Event.2324,W_Services_User.8,2016-01-19 00:00:00,Send Letter,37,2017-04-13 23:45:43
W_Event.2325,W_Services_User.10,2016-03-08 00:00:00,Send Letter,47,2017-04-13 23:45:43
W_Event.2326,W_Services_User.4,2016-01-23 00:00:00,Send Letter,0,2017-04-13 23:45:43
W_Event.2327,W_Services_User.7,2017-03-24 00:00:00,Send Letter,0,2017-04-13 23:45:43
W_Event.2328,W_Services_User.6,2017-01-07 00:00:00,Send Letter,33,2017-04-13 23:45:43
W_Event.2329,W_Services_User.19,2017-02-21 00:00:00,Other,0,2017-04-13 23:45:43
W_Event.2330,W_Services_User.9,2016-04-24 00:00:00,Send Letter,0,2017-04-13 23:45:43
W_Event.2331,W_Services_User.4,2016-04-09 00:00:00,Send Quote,53,2017-04-13 23:45:43
W_Event.2332,W_Services_User.15,2016-07-23 00:00:00,Call,0,2017-04-13 23:45:43
W_Event.2333,W_Services_User.17,2016-08-17 00:00:00,Other,47,2017-04-13 23:45:43
W_Event.2334,W_Services_User.9,2015-03-15 00:00:00,Send Letter,14,2017-04-13 23:45:43
W_Event.2335,W_Services_User.15,2015-03-07 00:00:00,Send Quote,0,2017-04-13 23:45:43
W_Event.2336,W_Services_User.19,2015-05-16 00:00:00,Call,0,2017-04-13 23:45:43
W_Event.2337,W_Services_User.8,2016-10-20 00:00:00,Other,0,2017-04-13 23:45:43
W_Event.2338,W_Services_User.1,2016-08-26 00:00:00,Other,47,2017-04-13 23:45:43
W_Event.2339,W_Services_User.19,2014-09-26 00:00:00,Send Letter,21,2017-04-13 23:45:43
W_Event.2340,W_Services_User.16,2014-10-03 00:00:00,Other,44,2017-04-13 23:45:43
W_Event.2341,W_Services_User.1,2014-09-18 00:00:00,Send Letter,34,2017-04-13 23:45:43
W_Event.2342,W_Services_User.17,2015-07-22 00:00:00,Other,55,2017-04-13 23:45:43
W_Event.2343,W_Services_User.14,2015-08-12 00:00:00,Other,0,2017-04-13 23:45:43
W_Event.2344,W_Services_User.2,2014-05-22 00:00:00,Send Quote,23,2017-04-13 23:45:43
W_Event.2345,W_Services_User.20,2014-06-09 00:00:00,Send Letter,0,2017-04-13 23:45:43
W_Event.2346,W_Services_User.2,2014-07-13 00:00:00,Send Letter,0,2017-04-13 23:45:43
